Country,Year (2010-2018),Gini_index,Palma,Ratio: [top20_bottom20],Bottom 40,Region,OECD, GDP_PPP [USD2011] , Population ,N/A
Thailand,2011,37.46,1.64,6.25,18.27,Asia,Non-OECD,"$13,537.00 ","67,518,384.00",N/A
Thailand,2011,N/A,2.96,11.8,13.25,Asia,Non-OECD,"$13,537.00 ","67,518,384.00",N/A
Thailand,2012,39.26,1.78,6.97,17.09,Asia,Non-OECD,"$14,450.00 ","67,835,968.00",N/A
Thailand,2013,36.7,N/A,7.8,16.9,Asia,Non-OECD,"$14,771.00 ","68,144,512.00",N/A
Thailand,2013,37.85,1.65,6.51,17.72,Asia,Non-OECD,"$14,771.00 ","68,144,512.00",N/A
Thailand,2013,N/A,2.8,12.64,13.16,Asia,Non-OECD,"$14,771.00 ","68,144,512.00",N/A
Thailand,2014,37.03,1.58,6.25,18.13,Asia,Non-OECD,"$14,852.00 ","68,438,752.00",N/A
Thailand,2015,33.7,N/A,6.37,18.6,Asia,Non-OECD,"$15,256.00 ","68,714,512.00",N/A
Thailand,2015,35.99,1.51,5.85,18.77,Asia,Non-OECD,"$15,256.00 ","68,714,512.00",N/A
Thailand,2015,N/A,2.44,10.32,14.32,Asia,Non-OECD,"$15,256.00 ","68,714,512.00",N/A
Thailand,2016,36.89,1.58,6.14,18.35,Asia,Non-OECD,"$15,710.00 ","68,971,312.00",N/A
Thailand,2017,34.1,N/A,6.34,18.5,Asia,Non-OECD,"$16,286.00 ","69,209,824.00",N/A
Thailand,2017,36.53,1.55,6.08,18.36,Asia,Non-OECD,"$16,286.00 ","69,209,824.00",N/A
Thailand,2017,N/A,2.49,10.16,14.18,Asia,Non-OECD,"$16,286.00 ","69,209,824.00",N/A
Timor-Leste,2014,28.65,1.05,4.07,22.86,Asia,Non-OECD,"$6,467.00 ","1,174,333.00",N/A
Togo,2011,46.02,2.56,10.71,13.5,Africa,Non-OECD,"$1,286.00 ","6,595,939.00",N/A
Togo,2015,43.06,2.16,9.64,14.58,Africa,Non-OECD,"$1,467.00 ","7,323,162.00",N/A
Tonga,2015,37.59,1.63,6.63,18.21,Oceania,Non-OECD,"$5,477.00 ","100,780.00",N/A
Tunisia,2011,38.5,1.7,N/A,17.4,Africa,Non-OECD,"$10,139.00 ","10,741,872.00",N/A
Tunisia,2011,35.81,1.47,6.38,18.33,Africa,Non-OECD,"$10,139.00 ","10,741,872.00",N/A
Tunisia,2016,32.82,1.27,5.24,20.14,Africa,Non-OECD,"$10,877.00 ","11,303,942.00",N/A
Turkey,2010,43.5,2.26,10,14.8,Asia,OECD,"$17,959.00 ","72,326,992.00",N/A
Turkey,2010,40.2,1.88,7.94,16.42,Asia,OECD,"$17,959.00 ","72,326,914.00",N/A
Turkey,2010,37.9,1.65,7.12,17.19,Asia,OECD,"$17,959.00 ","72,326,914.00",N/A
Turkey,2010,38.9,1.76,7.21,17.34,Asia,OECD,"$17,959.00 ","72,326,914.00",N/A
Turkey,2010,38,N/A,N/A,N/A,Asia,OECD,"$17,959.00 ","72,326,992.00",N/A
Turkey,2010,41.7,N/A,N/A,N/A,Asia,OECD,"$17,959.00 ","72,326,914.00",N/A
Turkey,2010,47.7,N/A,N/A,N/A,Asia,OECD,"$17,959.00 ","72,326,914.00",N/A
Turkey,2010,38.79,1.74,7.66,16.88,Asia,OECD,"$17,959.00 ","72,326,992.00",N/A
Turkey,2011,43.3,2.2,9.46,15.2,Asia,OECD,"$19,652.00 ","73,443,256.00",N/A
Turkey,2011,40.4,1.91,8.04,16.39,Asia,OECD,"$19,661.00 ","73,409,455.00",N/A
Turkey,2011,38.5,1.72,7.35,17,Asia,OECD,"$19,661.00 ","73,409,455.00",N/A
Turkey,2011,39.4,1.81,7.41,17.08,Asia,OECD,"$19,661.00 ","73,409,455.00",N/A
Turkey,2011,38.3,N/A,N/A,N/A,Asia,OECD,"$19,652.00 ","73,443,256.00",N/A
Turkey,2011,40.3,N/A,N/A,N/A,Asia,OECD,"$19,661.00 ","73,409,455.00",N/A
Turkey,2011,42.7,N/A,N/A,N/A,Asia,OECD,"$19,661.00 ","73,409,455.00",N/A
Turkey,2011,40.04,1.86,8.02,16.39,Asia,OECD,"$19,652.00 ","73,443,256.00",N/A
Turkey,2012,42.8,2.16,9.37,15.3,Asia,OECD,"$20,260.00 ","74,651,048.00",N/A
Turkey,2012,40.2,1.89,7.96,16.48,Asia,OECD,"$20,282.00 ","74,569,867.00",N/A
Turkey,2012,37.7,1.63,7.17,17.32,Asia,OECD,"$20,282.00 ","74,569,867.00",N/A
Turkey,2012,39.1,1.78,7.26,17.29,Asia,OECD,"$20,282.00 ","74,569,867.00",N/A
Turkey,2012,38.2,N/A,N/A,N/A,Asia,OECD,"$20,260.00 ","74,651,048.00",N/A
Turkey,2012,39.9,N/A,N/A,N/A,Asia,OECD,"$20,282.00 ","74,569,867.00",N/A
Turkey,2012,42.2,N/A,N/A,N/A,Asia,OECD,"$20,282.00 ","74,569,867.00",N/A
Turkey,2012,40.17,1.87,8.05,16.33,Asia,OECD,"$20,260.00 ","74,651,048.00",N/A
Turkey,2013,42.1,2.08,8.64,15.8,Asia,OECD,"$21,611.00 ","75,925,456.00",N/A
Turkey,2013,40,1.87,7.69,16.74,Asia,OECD,"$21,651.00 ","75,787,333.00",N/A
Turkey,2013,36.5,1.54,6.49,18.05,Asia,OECD,"$21,651.00 ","75,787,333.00",N/A
Turkey,2013,39.2,1.79,7.25,17.32,Asia,OECD,"$21,651.00 ","75,787,333.00",N/A
Turkey,2013,38.2,N/A,N/A,N/A,Asia,OECD,"$21,611.00 ","75,925,456.00",N/A
Turkey,2013,39,N/A,N/A,N/A,Asia,OECD,"$21,651.00 ","75,787,333.00",N/A
Turkey,2013,41.6,N/A,N/A,N/A,Asia,OECD,"$21,651.00 ","75,787,333.00",N/A
Turkey,2013,40.18,1.87,7.96,16.34,Asia,OECD,"$21,611.00 ","75,925,456.00",N/A
Turkey,2014,41.2,1.99,8.35,16,Asia,OECD,"$22,344.00 ","77,229,264.00",N/A
Turkey,2014,39.1,N/A,7.4,17.1,Asia,OECD,"$22,344.00 ","77,229,264.00",N/A
Turkey,2014,37.9,N/A,N/A,N/A,Asia,OECD,"$22,344.00 ","77,229,264.00",N/A
Turkey,2014,39.8,N/A,N/A,N/A,Asia,OECD,"$22,402.00 ","77,030,628.00",N/A
Turkey,2014,42.3,N/A,N/A,N/A,Asia,OECD,"$22,402.00 ","77,030,628.00",N/A
Turkey,2014,41.24,1.98,8.26,15.98,Asia,OECD,"$22,344.00 ","77,229,264.00",N/A
Turkey,2015,41.9,2.06,8.63,15.8,Asia,OECD,"$23,312.00 ","78,529,416.00",N/A
Turkey,2015,39.7,N/A,7.62,16.8,Asia,OECD,"$23,312.00 ","78,529,416.00",N/A
Turkey,2015,38.6,N/A,N/A,N/A,Asia,OECD,"$23,312.00 ","78,529,416.00",N/A
Turkey,2015,42.9,N/A,N/A,N/A,Asia,OECD,"$23,388.00 ","78,271,472.00",N/A
Turkey,2015,40.4,1.91,7.75,16.56,Asia,OECD,"$23,312.00 ","78,529,416.00",N/A
Turkey,2015,42.85,2.16,8.78,15.51,Asia,OECD,"$23,312.00 ","78,529,416.00",N/A
Turkey,2016,42.6,2.14,8.61,15.8,Asia,OECD,"$23,663.00 ","79,827,864.00",N/A
Turkey,2016,40.4,N/A,7.61,16.8,Asia,OECD,"$23,663.00 ","79,827,864.00",N/A
Turkey,2016,39.6,N/A,N/A,N/A,Asia,OECD,"$23,663.00 ","79,827,864.00",N/A
Turkey,2016,41.87,2.05,8.44,15.65,Asia,OECD,"$23,663.00 ","79,827,864.00",N/A
Turkey,2017,43,2.18,8.67,15.8,Asia,OECD,"$25,020.00 ","81,116,456.00",N/A
Turkey,2017,40.5,N/A,7.52,17,Asia,OECD,"$25,020.00 ","81,116,456.00",N/A
Turkey,2017,40,N/A,N/A,N/A,Asia,OECD,"$25,020.00 ","81,116,456.00",N/A
Turkey,2018,40.8,N/A,7.8,16.7,Asia,OECD,"$25,280.00 ","82,340,096.00",N/A
Turkey,2018,40.3,N/A,N/A,N/A,Asia,OECD,"$25,280.00 ","82,340,096.00",N/A
Tuvalu,2010,39.14,1.77,7.04,17.39,Oceania,Non-OECD,"$2,989.00 ","10,521.00",N/A
Uganda,2010,42.6,N/A,N/A,N/A,Africa,Non-OECD,"$1,569.00 ","32,771,895.00",N/A
Uganda,2010,37.5,N/A,N/A,N/A,Africa,Non-OECD,"$1,569.00 ","32,771,895.00",N/A
Uganda,2010,44.7,N/A,N/A,N/A,Africa,Non-OECD,"$1,569.00 ","32,771,895.00",N/A
Uganda,2010,44.2,2.32,8.65,15.7,Africa,Non-OECD,"$1,585.00 ","32,428,164.00",N/A
Uganda,2013,41.01,1.96,7.58,16.78,Africa,Non-OECD,"$1,695.00 ","35,694,520.00",N/A
Uganda,2017,42.75,2.14,8.1,15.98,Africa,Non-OECD,"$1,768.00 ","41,166,588.00",N/A
Ukraine,2010,24.82,0.86,3.44,24.52,Europe,Non-OECD,"$7,838.00 ","45,792,084.00",N/A
Ukraine,2011,24.55,0.84,3.41,24.67,Europe,Non-OECD,"$8,298.00 ","45,619,852.00",N/A
Ukraine,2012,24.74,0.85,3.43,24.53,Europe,Non-OECD,"$8,348.00 ","45,453,804.00",N/A
Ukraine,2013,24.55,0.85,3.41,24.8,Europe,Non-OECD,"$8,376.00 ","45,286,988.00",N/A
Ukraine,2014,24.03,0.82,3.31,25.03,Europe,Non-OECD,"$7,858.00 ","45,111,532.00",N/A
Ukraine,2015,25.46,0.89,3.55,24.3,Europe,Non-OECD,"$7,120.00 ","44,921,636.00",N/A
Ukraine,2016,25,0.87,3.49,24.47,Europe,Non-OECD,"$7,328.00 ","44,713,708.00",N/A
United Kingdom,2010,35.4,1.47,6.09,18.91,Europe,OECD,"$36,110.00 ","63,459,800.00",N/A
United Kingdom,2010,33.7,1.34,5.47,19.87,Europe,OECD,"$36,110.00 ","63,459,800.00",N/A
United Kingdom,2010,38.4,1.71,7.17,17.25,Europe,OECD,"$36,110.00 ","63,459,800.00",N/A
United Kingdom,2010,37.2,1.61,6.64,17.74,Europe,OECD,"$36,110.00 ","63,459,800.00",N/A
United Kingdom,2010,32.9,1.28,5.34,20.1,Europe,OECD,"$36,110.00 ","63,459,800.00",N/A
United Kingdom,2010,35.1,N/A,N/A,N/A,Europe,OECD,"$36,197.00 ","63,306,843.00",N/A
United Kingdom,2010,38.9,N/A,N/A,N/A,Europe,OECD,"$36,197.00 ","63,306,843.00",N/A
United Kingdom,2010,52.1,N/A,N/A,N/A,Europe,OECD,"$36,197.00 ","63,306,843.00",N/A
United Kingdom,2010,34.39,1.39,5.69,19.26,Europe,OECD,"$36,110.00 ","63,459,800.00",N/A
United Kingdom,2010,35.67,N/A,N/A,N/A,Europe,OECD,"$36,110.00 ","63,459,800.00",N/A
United Kingdom,2011,33,1.29,5.37,20.2,Europe,OECD,"$36,382.00 ","64,021,920.00",N/A
United Kingdom,2011,35.4,N/A,N/A,N/A,Europe,OECD,"$36,501.00 ","63,811,882.00",N/A
United Kingdom,2011,39.4,N/A,N/A,N/A,Europe,OECD,"$36,501.00 ","63,811,882.00",N/A
United Kingdom,2011,52.4,N/A,N/A,N/A,Europe,OECD,"$36,501.00 ","63,811,882.00",N/A
United Kingdom,2011,33.16,1.29,5.47,19.67,Europe,OECD,"$36,382.00 ","64,021,920.00",N/A
United Kingdom,2011,33.66,N/A,N/A,N/A,Europe,OECD,"$36,382.00 ","64,021,920.00",N/A
United Kingdom,2012,31.3,1.17,4.96,20.9,Europe,OECD,"$36,620.00 ","64,525,300.00",N/A
United Kingdom,2012,35.1,N/A,N/A,N/A,Europe,OECD,"$36,777.00 ","64,250,330.00",N/A
United Kingdom,2012,39.2,N/A,N/A,N/A,Europe,OECD,"$36,777.00 ","64,250,330.00",N/A
United Kingdom,2012,52.4,N/A,N/A,N/A,Europe,OECD,"$36,777.00 ","64,250,330.00",N/A
United Kingdom,2012,32.34,1.23,5.22,19.95,Europe,OECD,"$36,620.00 ","64,525,300.00",N/A
United Kingdom,2012,33.96,N/A,N/A,N/A,Europe,OECD,"$36,620.00 ","64,525,300.00",N/A
United Kingdom,2013,35.2,1.45,5.98,18.9,Europe,OECD,"$37,106.00 ","64,984,016.00",N/A
United Kingdom,2013,33.3,1.31,5.29,20.04,Europe,OECD,"$37,106.00 ","64,984,016.00",N/A
United Kingdom,2013,38.1,1.68,6.96,17.33,Europe,OECD,"$37,106.00 ","64,984,016.00",N/A
United Kingdom,2013,36.6,1.55,6.31,18.03,Europe,OECD,"$37,106.00 ","64,984,016.00",N/A
United Kingdom,2013,30.2,1.1,4.63,21.3,Europe,OECD,"$37,106.00 ","64,984,016.00",N/A
United Kingdom,2013,35.8,N/A,N/A,N/A,Europe,OECD,"$37,302.00 ","64,641,110.00",N/A
United Kingdom,2013,39.9,N/A,N/A,N/A,Europe,OECD,"$37,302.00 ","64,641,110.00",N/A
United Kingdom,2013,52.7,N/A,N/A,N/A,Europe,OECD,"$37,302.00 ","64,641,110.00",N/A
United Kingdom,2013,33.21,1.29,5.49,19.55,Europe,OECD,"$37,106.00 ","64,984,016.00",N/A
United Kingdom,2013,33.55,N/A,N/A,N/A,Europe,OECD,"$37,106.00 ","64,984,016.00",N/A
United Kingdom,2014,31.6,1.18,5.04,20.6,Europe,OECD,"$37,943.00 ","65,423,048.00",N/A
United Kingdom,2014,35.6,N/A,N/A,N/A,Europe,OECD,"$38,181.00 ","65,015,686.00",N/A
United Kingdom,2014,39.5,N/A,N/A,N/A,Europe,OECD,"$38,181.00 ","65,015,686.00",N/A
United Kingdom,2014,51.8,N/A,N/A,N/A,Europe,OECD,"$38,181.00 ","65,015,686.00",N/A
United Kingdom,2014,34.05,1.36,5.68,19.24,Europe,OECD,"$37,943.00 ","65,423,048.00",N/A
United Kingdom,2014,34.2,N/A,N/A,N/A,Europe,OECD,"$37,943.00 ","65,423,048.00",N/A
United Kingdom,2015,32.4,1.24,5.26,20.3,Europe,OECD,"$38,577.00 ","65,860,148.00",N/A
United Kingdom,2015,36,N/A,N/A,N/A,Europe,OECD,"$38,850.00 ","65,397,080.00",N/A
United Kingdom,2015,39.9,N/A,N/A,N/A,Europe,OECD,"$38,850.00 ","65,397,080.00",N/A
United Kingdom,2015,52,N/A,N/A,N/A,Europe,OECD,"$38,850.00 ","65,397,080.00",N/A
United Kingdom,2015,33.23,1.29,5.45,19.62,Europe,OECD,"$38,577.00 ","65,860,148.00",N/A
United Kingdom,2015,33.9,N/A,N/A,N/A,Europe,OECD,"$38,577.00 ","65,860,148.00",N/A
United Kingdom,2016,36.1,1.52,6.41,18.42,Europe,OECD,"$39,008.00 ","66,297,944.00",N/A
United Kingdom,2016,34.2,1.37,5.65,19.58,Europe,OECD,"$39,008.00 ","66,297,944.00",N/A
United Kingdom,2016,38.8,1.75,7.31,17.05,Europe,OECD,"$39,008.00 ","66,297,944.00",N/A
United Kingdom,2016,37.3,1.62,6.62,17.78,Europe,OECD,"$39,008.00 ","66,297,944.00",N/A
United Kingdom,2016,31.5,1.17,5.09,20.7,Europe,OECD,"$39,008.00 ","66,297,944.00",N/A
United Kingdom,2016,35.1,1.45,6.01,19.14,Europe,OECD,"$39,008.00 ","66,297,944.00",N/A
United Kingdom,2016,34.58,N/A,N/A,N/A,Europe,OECD,"$39,008.00 ","66,297,944.00",N/A
United Kingdom,2017,33.1,1.29,5.38,20.1,Europe,OECD,"$39,463.00 ","66,727,460.00",N/A
United Kingdom,2017,35.7,1.48,6.18,18.9,Europe,OECD,"$39,463.00 ","66,727,460.00",N/A
United Kingdom,2017,33.54,N/A,N/A,N/A,Europe,OECD,"$39,463.00 ","66,727,460.00",N/A
United Kingdom,2018,34.07,N/A,N/A,N/A,Europe,OECD,"$39,768.00 ","67,141,680.00",N/A
United States,2010,40,1.84,8.55,15.87,Americas,Non-OECD,"$49,530.00 ","309,011,456.00",N/A
United States,2010,36.9,1.57,7.25,17.24,Americas,Non-OECD,"$49,530.00 ","309,011,456.00",N/A
United States,2010,44.4,2.35,10.85,13.84,Americas,Non-OECD,"$49,530.00 ","309,011,456.00",N/A
United States,2010,41.6,2.03,9.37,14.98,Americas,Non-OECD,"$49,530.00 ","309,011,456.00",N/A
United States,2010,45.56,N/A,14.3,12.63,Americas,Non-OECD,"$49,530.00 ","309,011,456.00",N/A
United States,2010,47,N/A,15.24,11.8,Americas,Non-OECD,"$49,530.00 ","309,011,456.00",N/A
United States,2010,38,N/A,N/A,N/A,Americas,Non-OECD,"$49,589.00 ","308,641,391.00",N/A
United States,2010,49.9,N/A,N/A,N/A,Americas,Non-OECD,"$49,589.00 ","308,641,391.00",N/A
United States,2010,40.41,1.88,8.92,15.62,Americas,Non-OECD,"$49,530.00 ","309,011,456.00",N/A
United States,2010,29.3,N/A,N/A,N/A,Americas,Non-OECD,"$49,589.00 ","308,641,391.00",N/A
United States,2011,46.31,N/A,14.51,12.48,Americas,Non-OECD,"$49,882.00 ","311,584,064.00",N/A
United States,2011,47.7,N/A,15.97,11.6,Americas,Non-OECD,"$49,882.00 ","311,584,064.00",N/A
United States,2011,38.9,N/A,N/A,N/A,Americas,Non-OECD,"$49,968.00 ","311,051,373.00",N/A
United States,2011,50.8,N/A,N/A,N/A,Americas,Non-OECD,"$49,968.00 ","311,051,373.00",N/A
United States,2011,28.7,N/A,N/A,N/A,Americas,Non-OECD,"$49,968.00 ","311,051,373.00",N/A
United States,2012,46.28,N/A,14.61,12.43,Americas,Non-OECD,"$50,605.00 ","314,043,872.00",N/A
United States,2012,47.7,N/A,15.94,11.5,Americas,Non-OECD,"$50,605.00 ","314,043,872.00",N/A
United States,2012,38.9,N/A,N/A,N/A,Americas,Non-OECD,"$50,720.00 ","313,335,423.00",N/A
United States,2012,50.6,N/A,N/A,N/A,Americas,Non-OECD,"$50,720.00 ","313,335,423.00",N/A
United States,2012,28.4,N/A,N/A,N/A,Americas,Non-OECD,"$50,720.00 ","313,335,423.00",N/A
United States,2013,40.7,1.92,8.71,15.65,Americas,Non-OECD,"$51,153.00 ","316,400,544.00",N/A
United States,2013,37.9,1.66,7.53,16.9,Americas,Non-OECD,"$51,153.00 ","316,400,544.00",N/A
United States,2013,44.9,2.43,10.94,13.73,Americas,Non-OECD,"$51,153.00 ","316,400,544.00",N/A
United States,2013,42.5,2.13,9.65,14.74,Americas,Non-OECD,"$51,153.00 ","316,400,544.00",N/A
United States,2013,45.91,N/A,14.16,12.61,Americas,Non-OECD,"$51,153.00 ","316,400,544.00",N/A
United States,2013,47.6,N/A,15.94,11.6,Americas,Non-OECD,"$51,153.00 ","316,400,544.00",N/A
United States,2013,46.73,N/A,14.99,12.19,Americas,Non-OECD,"$51,153.00 ","316,400,544.00",N/A
United States,2013,48.2,N/A,16.58,11.3,Americas,Non-OECD,"$51,153.00 ","316,400,544.00",N/A
United States,2013,39.6,N/A,N/A,N/A,Americas,Non-OECD,"$51,293.00 ","315,536,676.00",N/A
United States,2013,43.7,N/A,N/A,N/A,Americas,Non-OECD,"$51,293.00 ","315,536,676.00",N/A
United States,2013,51.3,N/A,N/A,N/A,Americas,Non-OECD,"$51,293.00 ","315,536,676.00",N/A
United States,2013,41.04,1.95,9.05,15.43,Americas,Non-OECD,"$51,153.00 ","316,400,544.00",N/A
United States,2013,28.3,N/A,N/A,N/A,Americas,Non-OECD,"$51,293.00 ","315,536,676.00",N/A
United States,2014,46.42,N/A,14.96,12.31,Americas,Non-OECD,"$52,034.00 ","318,673,440.00",N/A
United States,2014,48,N/A,16.52,11.3,Americas,Non-OECD,"$52,034.00 ","318,673,440.00",N/A
United States,2014,39.4,N/A,N/A,N/A,Americas,Non-OECD,"$52,190.00 ","317,718,779.00",N/A
United States,2014,43.3,N/A,N/A,N/A,Americas,Non-OECD,"$52,190.00 ","317,718,779.00",N/A
United States,2014,50.8,N/A,N/A,N/A,Americas,Non-OECD,"$52,190.00 ","317,718,779.00",N/A
United States,2014,28.6,N/A,N/A,N/A,Americas,Non-OECD,"$52,190.00 ","317,718,779.00",N/A
United States,2015,46.17,N/A,14.47,12.46,Americas,Non-OECD,"$53,165.00 ","320,878,304.00",N/A
United States,2015,47.9,N/A,16.48,11.3,Americas,Non-OECD,"$53,165.00 ","320,878,304.00",N/A
United States,2015,39,N/A,N/A,N/A,Americas,Non-OECD,"$53,323.00 ","319,929,162.00",N/A
United States,2015,43.2,N/A,N/A,N/A,Americas,Non-OECD,"$53,323.00 ","319,929,162.00",N/A
United States,2015,50.6,N/A,N/A,N/A,Americas,Non-OECD,"$53,323.00 ","319,929,162.00",N/A
United States,2015,29.7,N/A,N/A,N/A,Americas,Non-OECD,"$53,323.00 ","319,929,162.00",N/A
United States,2016,41.1,1.96,8.92,15.53,Americas,Non-OECD,"$53,641.00 ","323,016,000.00",N/A
United States,2016,38.3,1.69,7.71,16.82,Americas,Non-OECD,"$53,641.00 ","323,016,000.00",N/A
United States,2016,45.5,2.52,11.41,13.45,Americas,Non-OECD,"$53,641.00 ","323,016,000.00",N/A
United States,2016,43.1,2.21,10.07,14.45,Americas,Non-OECD,"$53,641.00 ","323,016,000.00",N/A
United States,2016,46.4,N/A,14.34,12.6,Americas,Non-OECD,"$53,641.00 ","323,016,000.00",N/A
United States,2016,48.1,N/A,16.61,11.4,Americas,Non-OECD,"$53,641.00 ","323,016,000.00",N/A
United States,2016,39.1,1.77,8.51,16.29,Americas,Non-OECD,"$53,641.00 ","323,016,000.00",N/A
United States,2016,41.5,2,9.28,15.3,Americas,Non-OECD,"$53,641.00 ","323,016,000.00",N/A
United States,2016,29.9,N/A,N/A,N/A,Americas,Non-OECD,"$53,780.00 ","322,179,605.00",N/A
United States,2017,46.32,N/A,14.51,12.47,Americas,Non-OECD,"$54,481.00 ","325,084,736.00",N/A
United States,2017,48.2,N/A,16.61,11.3,Americas,Non-OECD,"$54,481.00 ","325,084,736.00",N/A
United States,2017,47.07,N/A,14.93,12.28,Americas,Non-OECD,"$54,481.00 ","325,084,736.00",N/A
United States,2017,48.9,N/A,17.43,11.1,Americas,Non-OECD,"$54,481.00 ","325,084,736.00",N/A
United States,2017,39,1.76,8.39,16.23,Americas,Non-OECD,"$54,481.00 ","325,084,736.00",N/A
United States,2018,46.42,N/A,14.22,12.62,Americas,Non-OECD,"$55,693.00 ","327,096,256.00",N/A
United States,2018,48.6,N/A,16.77,11.4,Americas,Non-OECD,"$55,693.00 ","327,096,256.00",N/A
Uruguay,2010,43.7,2.25,9.15,14.89,Americas,Non-OECD,"$17,159.00 ","3,359,273.00",N/A
Uruguay,2010,40,1.86,7.34,16.85,Americas,Non-OECD,"$17,159.00 ","3,359,273.00",N/A
Uruguay,2010,44.5,2.36,9.84,14.3,Americas,Non-OECD,"$17,082.00 ","3,374,415.00",N/A
Uruguay,2010,42.1,2.08,8.38,15.6,Americas,Non-OECD,"$17,082.00 ","3,374,415.00",N/A
Uruguay,2010,43.8,2.27,9.38,14.7,Americas,Non-OECD,"$17,159.00 ","3,359,273.00",N/A
Uruguay,2010,43.8,2.26,9.36,14.7,Americas,Non-OECD,"$17,159.00 ","3,359,273.00",N/A
Uruguay,2010,44.54,2.37,9.93,14.23,Americas,Non-OECD,"$17,159.00 ","3,359,273.00",N/A
Uruguay,2011,42.2,2.07,8.91,15.3,Americas,Non-OECD,"$17,905.00 ","3,385,624.00",N/A
Uruguay,2011,39.8,1.84,7.62,16.5,Americas,Non-OECD,"$17,905.00 ","3,385,624.00",N/A
Uruguay,2011,41.3,1.99,8.35,15.7,Americas,Non-OECD,"$17,993.00 ","3,368,926.00",N/A
Uruguay,2011,41.5,2.01,8.5,15.5,Americas,Non-OECD,"$17,993.00 ","3,368,926.00",N/A
Uruguay,2011,42.2,2.09,8.94,15.19,Americas,Non-OECD,"$17,993.00 ","3,368,926.00",N/A
Uruguay,2012,39.9,1.84,8.2,15.9,Americas,Non-OECD,"$18,477.00 ","3,396,777.00",N/A
Uruguay,2012,37.3,1.59,6.89,17.5,Americas,Non-OECD,"$18,477.00 ","3,396,777.00",N/A
Uruguay,2012,39.1,1.76,7.58,16.5,Americas,Non-OECD,"$18,575.00 ","3,378,975.00",N/A
Uruguay,2012,39.2,1.76,7.69,16.4,Americas,Non-OECD,"$18,575.00 ","3,378,975.00",N/A
Uruguay,2012,39.93,1.84,8.15,15.97,Americas,Non-OECD,"$18,575.00 ","3,378,975.00",N/A
Uruguay,2013,40.4,1.89,8.12,16.07,Americas,Non-OECD,"$19,376.00 ","3,389,436.00",N/A
Uruguay,2013,37,1.59,6.58,17.86,Americas,Non-OECD,"$19,376.00 ","3,389,436.00",N/A
Uruguay,2013,40.5,1.91,8.45,15.8,Americas,Non-OECD,"$19,271.00 ","3,408,005.00",N/A
Uruguay,2013,38.1,1.67,7.02,17.3,Americas,Non-OECD,"$19,271.00 ","3,408,005.00",N/A
Uruguay,2013,39.7,1.82,7.8,16.4,Americas,Non-OECD,"$19,376.00 ","3,389,436.00",N/A
Uruguay,2013,39.9,1.84,7.97,16.3,Americas,Non-OECD,"$19,376.00 ","3,389,436.00",N/A
Uruguay,2013,40.53,1.9,8.37,15.86,Americas,Non-OECD,"$19,376.00 ","3,389,436.00",N/A
Uruguay,2014,40.1,1.87,8.25,16,Americas,Non-OECD,"$19,828.00 ","3,419,546.00",N/A
Uruguay,2014,37.7,1.64,6.97,17.5,Americas,Non-OECD,"$19,828.00 ","3,419,546.00",N/A
Uruguay,2014,39.2,1.77,7.6,16.7,Americas,Non-OECD,"$19,939.00 ","3,400,439.00",N/A
Uruguay,2014,39.4,1.8,7.76,16.4,Americas,Non-OECD,"$19,939.00 ","3,400,439.00",N/A
Uruguay,2014,40.15,1.87,8.23,16.02,Americas,Non-OECD,"$19,939.00 ","3,400,439.00",N/A
Uruguay,2015,40.2,1.87,8.23,16,Americas,Non-OECD,"$19,831.00 ","3,431,552.00",N/A
Uruguay,2015,37.8,1.65,6.97,17.4,Americas,Non-OECD,"$19,831.00 ","3,431,552.00",N/A
Uruguay,2015,39.2,1.78,7.49,16.6,Americas,Non-OECD,"$19,945.00 ","3,412,013.00",N/A
Uruguay,2015,39.4,1.8,7.75,16.4,Americas,Non-OECD,"$19,945.00 ","3,412,013.00",N/A
Uruguay,2015,40.16,1.87,8.22,15.97,Americas,Non-OECD,"$19,945.00 ","3,412,013.00",N/A
Uruguay,2016,39.6,1.81,7.68,16.51,Americas,Non-OECD,"$20,210.00 ","3,424,139.00",N/A
Uruguay,2016,36,1.5,6.21,18.4,Americas,Non-OECD,"$20,210.00 ","3,424,139.00",N/A
Uruguay,2016,39.7,1.82,7.91,16.3,Americas,Non-OECD,"$20,094.00 ","3,444,006.00",N/A
Uruguay,2016,37.4,1.62,6.82,17.6,Americas,Non-OECD,"$20,094.00 ","3,444,006.00",N/A
Uruguay,2016,39.1,1.77,7.48,16.7,Americas,Non-OECD,"$20,210.00 ","3,424,139.00",N/A
Uruguay,2016,39.2,1.79,7.6,16.5,Americas,Non-OECD,"$20,210.00 ","3,424,139.00",N/A
Uruguay,2016,39.72,1.83,7.94,16.28,Americas,Non-OECD,"$20,210.00 ","3,424,139.00",N/A
Uruguay,2017,39.49,1.8,7.74,16.49,Americas,Non-OECD,"$20,658.00 ","3,436,645.00",N/A
Uruguay,2017,37.3,1.61,6.67,17.81,Americas,Non-OECD,"$20,658.00 ","3,436,645.00",N/A
Uruguay,2017,39,1.75,7.35,16.9,Americas,Non-OECD,"$20,658.00 ","3,436,645.00",N/A
Uruguay,2017,39.2,1.78,7.49,16.7,Americas,Non-OECD,"$20,658.00 ","3,436,645.00",N/A
Uruguay,2017,39.5,1.8,7.75,16.48,Americas,Non-OECD,"$20,658.00 ","3,436,645.00",N/A
